2025-12-28 18:45:35,051 | INFO | Logging initialized. Log file: results\continuous_control\run_20251228_184535\run.log
2025-12-28 18:45:35,052 | INFO | Results will be saved to: results\continuous_control\run_20251228_184535
2025-12-28 18:45:35,052 | INFO | Seeds: (29,)
2025-12-28 18:45:35,052 | INFO | Unity exe: C:\Users\anhtu\pyspark\Reinforcement_Learning_Projects\deep-reinforcement-learning-master\p2_continuous-control\20_Agents_Reacher_Windows_x86_64\Reacher.exe
2025-12-28 18:45:35,056 | INFO | Hyperparameter search enabled. Trials to run: 10 (max-trials=10)
2025-12-28 18:45:35,058 | INFO | [trial_001] Starting trial with hparams: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":5,"tau":0.01}
2025-12-29 04:21:46,260 | INFO | [trial_004 | seed 29] elapsed_time 01:11:25, episode 0063, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 06.49±04.51, mean_exploration_ratio_over_100_episodes_from_training 0.0273±0.0021, mean_reward_over_100_episodes_from_eval 06.55±04.46
2025-12-29 04:22:38,669 | INFO | [trial_004 | seed 29] elapsed_time 01:12:17, episode 0064, episode_env_steps 1001, episode_sum_max_reward_per_step 39.589999, episode_sum_max_abs_reward_per_step 39.589999, mean_reward_over_100_episodes_from_training 06.58±04.53, mean_exploration_ratio_over_100_episodes_from_training 0.0273±0.0020, mean_reward_over_100_episodes_from_eval 06.64±04.48
2025-12-29 04:23:31,150 | INFO | [trial_004 | seed 29] elapsed_time 01:13:10, episode 0065, episode_env_steps 1001, episode_sum_max_reward_per_step 39.549999, episode_sum_max_abs_reward_per_step 39.549999, mean_reward_over_100_episodes_from_training 06.64±04.52, mean_exploration_ratio_over_100_episodes_from_training 0.0274±0.0021, mean_reward_over_100_episodes_from_eval 06.70±04.48
2025-12-29 04:24:23,769 | INFO | [trial_004 | seed 29] elapsed_time 01:14:02, episode 0066, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 06.73±04.55, mean_exploration_ratio_over_100_episodes_from_training 0.0274±0.0021, mean_reward_over_100_episodes_from_eval 06.76±04.46
2025-12-29 04:25:18,354 | INFO | [trial_004 | seed 29] elapsed_time 01:14:57, episode 0067, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 06.80±04.55, mean_exploration_ratio_over_100_episodes_from_training 0.0274±0.0020, mean_reward_over_100_episodes_from_eval 06.80±04.45
2025-12-29 04:26:11,005 | INFO | [trial_004 | seed 29] elapsed_time 01:15:50, episode 0068, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 06.88±04.57, mean_exploration_ratio_over_100_episodes_from_training 0.0274±0.0020, mean_reward_over_100_episodes_from_eval 06.85±04.43
2025-12-29 04:27:03,229 | INFO | [trial_004 | seed 29] elapsed_time 01:16:42, episode 0069, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 06.95±04.57, mean_exploration_ratio_over_100_episodes_from_training 0.0274±0.0020, mean_reward_over_100_episodes_from_eval 06.95±04.47
2025-12-29 04:27:55,656 | INFO | [trial_004 | seed 29] elapsed_time 01:17:34, episode 0070, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 07.02±04.58, mean_exploration_ratio_over_100_episodes_from_training 0.0275±0.0020, mean_reward_over_100_episodes_from_eval 07.03±04.50
2025-12-29 04:28:47,704 | INFO | [trial_004 | seed 29] elapsed_time 01:18:26, episode 0071, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 07.09±04.59, mean_exploration_ratio_over_100_episodes_from_training 0.0275±0.0020, mean_reward_over_100_episodes_from_eval 07.09±04.50
2025-12-29 04:29:40,995 | INFO | [trial_004 | seed 29] elapsed_time 01:19:20, episode 0072, episode_env_steps 1001, episode_sum_max_reward_per_step 39.459999, episode_sum_max_abs_reward_per_step 39.459999, mean_reward_over_100_episodes_from_training 07.16±04.59, mean_exploration_ratio_over_100_episodes_from_training 0.0275±0.0020, mean_reward_over_100_episodes_from_eval 07.16±04.50
2025-12-29 04:30:33,582 | INFO | [trial_004 | seed 29] elapsed_time 01:20:12, episode 0073, episode_env_steps 1001, episode_sum_max_reward_per_step 39.529999, episode_sum_max_abs_reward_per_step 39.529999, mean_reward_over_100_episodes_from_training 07.20±04.57, mean_exploration_ratio_over_100_episodes_from_training 0.0275±0.0020, mean_reward_over_100_episodes_from_eval 07.23±04.51
2025-12-29 04:31:25,909 | INFO | [trial_004 | seed 29] elapsed_time 01:21:05, episode 0074, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 07.26±04.57, mean_exploration_ratio_over_100_episodes_from_training 0.0275±0.0020, mean_reward_over_100_episodes_from_eval 07.26±04.48
2025-12-29 04:32:16,999 | INFO | [trial_004 | seed 29] elapsed_time 01:21:56, episode 0075, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 07.33±04.58, mean_exploration_ratio_over_100_episodes_from_training 0.0276±0.0020, mean_reward_over_100_episodes_from_eval 07.31±04.48
2025-12-29 04:33:09,105 | INFO | [trial_004 | seed 29] elapsed_time 01:22:48, episode 0076, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 07.42±04.63, mean_exploration_ratio_over_100_episodes_from_training 0.0276±0.0020, mean_reward_over_100_episodes_from_eval 07.36±04.47
2025-12-29 04:34:01,839 | INFO | [trial_004 | seed 29] elapsed_time 01:23:40, episode 0077, episode_env_steps 1001, episode_sum_max_reward_per_step 39.519999, episode_sum_max_abs_reward_per_step 39.519999, mean_reward_over_100_episodes_from_training 07.49±04.63, mean_exploration_ratio_over_100_episodes_from_training 0.0276±0.0020, mean_reward_over_100_episodes_from_eval 07.38±04.45
2025-12-29 04:34:54,106 | INFO | [trial_004 | seed 29] elapsed_time 01:24:33, episode 0078, episode_env_steps 1001, episode_sum_max_reward_per_step 39.529999, episode_sum_max_abs_reward_per_step 39.529999, mean_reward_over_100_episodes_from_training 07.55±04.63, mean_exploration_ratio_over_100_episodes_from_training 0.0277±0.0020, mean_reward_over_100_episodes_from_eval 07.42±04.43
2025-12-29 04:35:45,957 | INFO | [trial_004 | seed 29] elapsed_time 01:25:25, episode 0079, episode_env_steps 1001, episode_sum_max_reward_per_step 39.559999, episode_sum_max_abs_reward_per_step 39.559999, mean_reward_over_100_episodes_from_training 07.58±04.61, mean_exploration_ratio_over_100_episodes_from_training 0.0277±0.0020, mean_reward_over_100_episodes_from_eval 07.48±04.44
2025-12-29 04:36:38,252 | INFO | [trial_004 | seed 29] elapsed_time 01:26:17, episode 0080, episode_env_steps 1001, episode_sum_max_reward_per_step 39.499999, episode_sum_max_abs_reward_per_step 39.499999, mean_reward_over_100_episodes_from_training 07.61±04.59, mean_exploration_ratio_over_100_episodes_from_training 0.0277±0.0021, mean_reward_over_100_episodes_from_eval 07.52±04.42
2025-12-29 04:37:31,295 | INFO | [trial_004 | seed 29] elapsed_time 01:27:10, episode 0081, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 07.68±04.60, mean_exploration_ratio_over_100_episodes_from_training 0.0277±0.0020, mean_reward_over_100_episodes_from_eval 07.54±04.40
2025-12-29 04:38:23,617 | INFO | [trial_004 | seed 29] elapsed_time 01:28:02, episode 0082, episode_env_steps 1001, episode_sum_max_reward_per_step 39.269999, episode_sum_max_abs_reward_per_step 39.269999, mean_reward_over_100_episodes_from_training 07.71±04.58, mean_exploration_ratio_over_100_episodes_from_training 0.0277±0.0020, mean_reward_over_100_episodes_from_eval 07.58±04.39
2025-12-29 04:39:15,012 | INFO | [trial_004 | seed 29] elapsed_time 01:28:54, episode 0083, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 07.76±04.58, mean_exploration_ratio_over_100_episodes_from_training 0.0278±0.0020, mean_reward_over_100_episodes_from_eval 07.63±04.39
2025-12-29 04:40:07,730 | INFO | [trial_004 | seed 29] elapsed_time 01:29:46, episode 0084, episode_env_steps 1001, episode_sum_max_reward_per_step 39.579999, episode_sum_max_abs_reward_per_step 39.579999, mean_reward_over_100_episodes_from_training 07.82±04.59, mean_exploration_ratio_over_100_episodes_from_training 0.0278±0.0020, mean_reward_over_100_episodes_from_eval 07.69±04.40
2025-12-29 04:41:00,593 | INFO | [trial_004 | seed 29] elapsed_time 01:30:39, episode 0085, episode_env_steps 1001, episode_sum_max_reward_per_step 39.539999, episode_sum_max_abs_reward_per_step 39.539999, mean_reward_over_100_episodes_from_training 07.90±04.62, mean_exploration_ratio_over_100_episodes_from_training 0.0278±0.0020, mean_reward_over_100_episodes_from_eval 07.74±04.39
2025-12-29 04:41:53,356 | INFO | [trial_004 | seed 29] elapsed_time 01:31:32, episode 0086, episode_env_steps 1001, episode_sum_max_reward_per_step 39.499999, episode_sum_max_abs_reward_per_step 39.499999, mean_reward_over_100_episodes_from_training 07.94±04.60, mean_exploration_ratio_over_100_episodes_from_training 0.0278±0.0020, mean_reward_over_100_episodes_from_eval 07.78±04.38
2025-12-29 04:42:44,970 | INFO | [trial_004 | seed 29] elapsed_time 01:32:24, episode 0087, episode_env_steps 1001, episode_sum_max_reward_per_step 39.589999, episode_sum_max_abs_reward_per_step 39.589999, mean_reward_over_100_episodes_from_training 08.00±04.61, mean_exploration_ratio_over_100_episodes_from_training 0.0279±0.0020, mean_reward_over_100_episodes_from_eval 07.83±04.39
2025-12-29 04:43:37,668 | INFO | [trial_004 | seed 29] elapsed_time 01:33:16, episode 0088, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 08.04±04.60, mean_exploration_ratio_over_100_episodes_from_training 0.0279±0.0021, mean_reward_over_100_episodes_from_eval 07.90±04.40
2025-12-29 04:44:31,436 | INFO | [trial_004 | seed 29] elapsed_time 01:34:10, episode 0089, episode_env_steps 1001, episode_sum_max_reward_per_step 39.459999, episode_sum_max_abs_reward_per_step 39.459999, mean_reward_over_100_episodes_from_training 08.11±04.63, mean_exploration_ratio_over_100_episodes_from_training 0.0279±0.0021, mean_reward_over_100_episodes_from_eval 08.00±04.49
2025-12-29 04:45:23,869 | INFO | [trial_004 | seed 29] elapsed_time 01:35:02, episode 0090, episode_env_steps 1001, episode_sum_max_reward_per_step 39.529999, episode_sum_max_abs_reward_per_step 39.529999, mean_reward_over_100_episodes_from_training 08.19±04.66, mean_exploration_ratio_over_100_episodes_from_training 0.0280±0.0021, mean_reward_over_100_episodes_from_eval 08.06±04.50
2025-12-29 04:46:15,623 | INFO | [trial_004 | seed 29] elapsed_time 01:35:54, episode 0091, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 08.27±04.71, mean_exploration_ratio_over_100_episodes_from_training 0.0280±0.0021, mean_reward_over_100_episodes_from_eval 08.16±04.56
2025-12-29 04:47:07,908 | INFO | [trial_004 | seed 29] elapsed_time 01:36:47, episode 0092, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 08.35±04.75, mean_exploration_ratio_over_100_episodes_from_training 0.0280±0.0021, mean_reward_over_100_episodes_from_eval 08.25±04.63
2025-12-29 04:48:00,286 | INFO | [trial_004 | seed 29] elapsed_time 01:37:39, episode 0093, episode_env_steps 1001, episode_sum_max_reward_per_step 39.529999, episode_sum_max_abs_reward_per_step 39.529999, mean_reward_over_100_episodes_from_training 08.46±04.83, mean_exploration_ratio_over_100_episodes_from_training 0.0281±0.0021, mean_reward_over_100_episodes_from_eval 08.32±04.66
2025-12-29 04:48:52,724 | INFO | [trial_004 | seed 29] elapsed_time 01:38:31, episode 0094, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 08.51±04.83, mean_exploration_ratio_over_100_episodes_from_training 0.0281±0.0022, mean_reward_over_100_episodes_from_eval 08.39±04.67
2025-12-29 04:49:44,677 | INFO | [trial_004 | seed 29] elapsed_time 01:39:23, episode 0095, episode_env_steps 1001, episode_sum_max_reward_per_step 39.469999, episode_sum_max_abs_reward_per_step 39.469999, mean_reward_over_100_episodes_from_training 08.58±04.86, mean_exploration_ratio_over_100_episodes_from_training 0.0281±0.0022, mean_reward_over_100_episodes_from_eval 08.44±04.68
2025-12-29 04:50:37,217 | INFO | [trial_004 | seed 29] elapsed_time 01:40:16, episode 0096, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 08.64±04.86, mean_exploration_ratio_over_100_episodes_from_training 0.0281±0.0021, mean_reward_over_100_episodes_from_eval 08.49±04.68
2025-12-29 04:51:30,004 | INFO | [trial_004 | seed 29] elapsed_time 01:41:09, episode 0097, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 08.71±04.88, mean_exploration_ratio_over_100_episodes_from_training 0.0282±0.0022, mean_reward_over_100_episodes_from_eval 08.58±04.74
2025-12-29 04:52:22,409 | INFO | [trial_004 | seed 29] elapsed_time 01:42:01, episode 0098, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 08.78±04.91, mean_exploration_ratio_over_100_episodes_from_training 0.0282±0.0022, mean_reward_over_100_episodes_from_eval 08.67±04.79
2025-12-29 04:53:15,343 | INFO | [trial_004 | seed 29] elapsed_time 01:42:54, episode 0099, episode_env_steps 1001, episode_sum_max_reward_per_step 39.539999, episode_sum_max_abs_reward_per_step 39.539999, mean_reward_over_100_episodes_from_training 08.84±04.92, mean_exploration_ratio_over_100_episodes_from_training 0.0282±0.0022, mean_reward_over_100_episodes_from_eval 08.74±04.82
2025-12-29 04:54:08,094 | INFO | [trial_004 | seed 29] elapsed_time 01:43:47, episode 0100, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 09.02±04.96, mean_exploration_ratio_over_100_episodes_from_training 0.0283±0.0022, mean_reward_over_100_episodes_from_eval 08.90±04.82
2025-12-29 04:55:01,198 | INFO | [trial_004 | seed 29] elapsed_time 01:44:40, episode 0101, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 09.17±04.93, mean_exploration_ratio_over_100_episodes_from_training 0.0283±0.0023, mean_reward_over_100_episodes_from_eval 09.06±04.83
2025-12-29 04:55:53,788 | INFO | [trial_004 | seed 29] elapsed_time 01:45:32, episode 0102, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 09.32±04.90, mean_exploration_ratio_over_100_episodes_from_training 0.0284±0.0024, mean_reward_over_100_episodes_from_eval 09.22±04.81
2025-12-29 04:56:45,764 | INFO | [trial_004 | seed 29] elapsed_time 01:46:24, episode 0103, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 09.50±04.90, mean_exploration_ratio_over_100_episodes_from_training 0.0284±0.0024, mean_reward_over_100_episodes_from_eval 09.39±04.81
2025-12-29 04:57:37,851 | INFO | [trial_004 | seed 29] elapsed_time 01:47:16, episode 0104, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 09.64±04.86, mean_exploration_ratio_over_100_episodes_from_training 0.0285±0.0024, mean_reward_over_100_episodes_from_eval 09.56±04.82
2025-12-29 04:58:30,574 | INFO | [trial_004 | seed 29] elapsed_time 01:48:09, episode 0105, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 09.79±04.82, mean_exploration_ratio_over_100_episodes_from_training 0.0285±0.0024, mean_reward_over_100_episodes_from_eval 09.72±04.79
2025-12-29 04:59:23,471 | INFO | [trial_004 | seed 29] elapsed_time 01:49:02, episode 0106, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 10.01±04.92, mean_exploration_ratio_over_100_episodes_from_training 0.0286±0.0024, mean_reward_over_100_episodes_from_eval 09.87±04.75
2025-12-29 05:00:15,851 | INFO | [trial_004 | seed 29] elapsed_time 01:49:54, episode 0107, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 10.22±04.99, mean_exploration_ratio_over_100_episodes_from_training 0.0286±0.0024, mean_reward_over_100_episodes_from_eval 10.07±04.80
2025-12-29 05:01:08,184 | INFO | [trial_004 | seed 29] elapsed_time 01:50:47, episode 0108, episode_env_steps 1001, episode_sum_max_reward_per_step 39.619999, episode_sum_max_abs_reward_per_step 39.619999, mean_reward_over_100_episodes_from_training 10.41±04.99, mean_exploration_ratio_over_100_episodes_from_training 0.0287±0.0025, mean_reward_over_100_episodes_from_eval 10.25±04.82
