2025-12-29 22:50:41,816 | INFO | Logging initialized. Log file: results\continuous_control\run_20251229_225041\run.log
2025-12-29 22:50:41,816 | INFO | Results will be saved to: results\continuous_control\run_20251229_225041
2025-12-29 22:50:41,816 | INFO | Seeds: (33, 41, 66, 39, 8, 77, 21, 20, 44, 22)
2025-12-29 22:50:41,816 | INFO | Unity exe: C:\Users\anhtu\pyspark\Reinforcement_Learning_Projects\deep-reinforcement-learning-master\p2_continuous-control\20_Agents_Reacher_Windows_x86_64\Reacher.exe
2025-12-29 22:50:41,816 | INFO | No hyperparameter search requested; running a single configuration.
2025-12-29 22:50:41,816 | INFO | Using hyperparameters: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":5,"tau":0.01}
2025-12-30 03:10:36,513 | INFO | [default | seed 66] elapsed_time 00:45:08, episode 0056, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 30.05±11.69, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0021, mean_reward_over_100_episodes_from_eval 30.59±11.57
2025-12-30 03:11:23,527 | INFO | [default | seed 66] elapsed_time 00:45:55, episode 0057, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 30.16±11.62, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0021, mean_reward_over_100_episodes_from_eval 30.64±11.48
2025-12-30 03:12:09,979 | INFO | [default | seed 66] elapsed_time 00:46:42, episode 0058, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 30.25±11.55, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0021, mean_reward_over_100_episodes_from_eval 30.74±11.41
2025-12-30 03:12:58,976 | INFO | [default | seed 66] elapsed_time 00:47:31, episode 0059, episode_env_steps 1001, episode_sum_max_reward_per_step 39.739999, episode_sum_max_abs_reward_per_step 39.739999, mean_reward_over_100_episodes_from_training 30.28±11.45, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0021, mean_reward_over_100_episodes_from_eval 30.77±11.32
2025-12-30 03:13:48,159 | INFO | [default | seed 66] elapsed_time 00:48:20, episode 0060, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 30.35±11.37, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0021, mean_reward_over_100_episodes_from_eval 30.85±11.24
2025-12-30 03:14:39,410 | INFO | [default | seed 66] elapsed_time 00:49:11, episode 0061, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 30.42±11.29, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0021, mean_reward_over_100_episodes_from_eval 30.95±11.18
2025-12-30 03:15:27,410 | INFO | [default | seed 66] elapsed_time 00:49:59, episode 0062, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 30.52±11.23, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0021, mean_reward_over_100_episodes_from_eval 31.04±11.11
2025-12-30 03:16:16,398 | INFO | [default | seed 66] elapsed_time 00:50:48, episode 0063, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 30.56±11.15, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0021, mean_reward_over_100_episodes_from_eval 31.10±11.03
2025-12-30 03:17:04,716 | INFO | [default | seed 66] elapsed_time 00:51:36, episode 0064, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 30.66±11.09, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0021, mean_reward_over_100_episodes_from_eval 31.18±10.96
2025-12-30 03:17:52,061 | INFO | [default | seed 66] elapsed_time 00:52:24, episode 0065, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 30.74±11.02, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0021, mean_reward_over_100_episodes_from_eval 31.27±10.91
2025-12-30 03:18:40,204 | INFO | [default | seed 66] elapsed_time 00:53:12, episode 0066, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 30.79±10.95, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0022, mean_reward_over_100_episodes_from_eval 31.30±10.83
2025-12-30 03:19:27,474 | INFO | [default | seed 66] elapsed_time 00:53:59, episode 0067, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 30.82±10.87, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0022, mean_reward_over_100_episodes_from_eval 31.33±10.75
2025-12-30 03:20:14,421 | INFO | [default | seed 66] elapsed_time 00:54:46, episode 0068, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 30.84±10.79, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0022, mean_reward_over_100_episodes_from_eval 31.35±10.67
2025-12-30 03:21:00,856 | INFO | [default | seed 66] elapsed_time 00:55:33, episode 0069, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 30.91±10.73, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0022, mean_reward_over_100_episodes_from_eval 31.42±10.61
2025-12-30 03:21:47,728 | INFO | [default | seed 66] elapsed_time 00:56:19, episode 0070, episode_env_steps 1001, episode_sum_max_reward_per_step 39.589999, episode_sum_max_abs_reward_per_step 39.589999, mean_reward_over_100_episodes_from_training 30.98±10.67, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0022, mean_reward_over_100_episodes_from_eval 31.46±10.54
2025-12-30 03:22:34,097 | INFO | [default | seed 66] elapsed_time 00:57:06, episode 0071, episode_env_steps 1001, episode_sum_max_reward_per_step 39.609999, episode_sum_max_abs_reward_per_step 39.609999, mean_reward_over_100_episodes_from_training 31.04±10.61, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0022, mean_reward_over_100_episodes_from_eval 31.48±10.47
2025-12-30 03:23:22,043 | INFO | [default | seed 66] elapsed_time 00:57:54, episode 0072, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 31.09±10.54, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0022, mean_reward_over_100_episodes_from_eval 31.58±10.43
2025-12-30 03:24:10,274 | INFO | [default | seed 66] elapsed_time 00:58:42, episode 0073, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 31.13±10.48, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0022, mean_reward_over_100_episodes_from_eval 31.60±10.36
2025-12-30 03:24:57,038 | INFO | [default | seed 66] elapsed_time 00:59:29, episode 0074, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 31.22±10.44, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0022, mean_reward_over_100_episodes_from_eval 31.69±10.32
2025-12-30 03:25:45,011 | INFO | [default | seed 66] elapsed_time 01:00:17, episode 0075, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 31.30±10.39, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0022, mean_reward_over_100_episodes_from_eval 31.73±10.26
2025-12-30 03:26:33,752 | INFO | [default | seed 66] elapsed_time 01:01:05, episode 0076, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 31.35±10.33, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0022, mean_reward_over_100_episodes_from_eval 31.82±10.22
2025-12-30 03:27:21,311 | INFO | [default | seed 66] elapsed_time 01:01:53, episode 0077, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 31.41±10.28, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0022, mean_reward_over_100_episodes_from_eval 31.88±10.17
2025-12-30 03:28:09,159 | INFO | [default | seed 66] elapsed_time 01:02:41, episode 0078, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 31.46±10.22, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0022, mean_reward_over_100_episodes_from_eval 31.94±10.12
2025-12-30 03:28:58,783 | INFO | [default | seed 66] elapsed_time 01:03:30, episode 0079, episode_env_steps 1001, episode_sum_max_reward_per_step 39.719999, episode_sum_max_abs_reward_per_step 39.719999, mean_reward_over_100_episodes_from_training 31.50±10.17, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0022, mean_reward_over_100_episodes_from_eval 32.01±10.08
2025-12-30 03:29:48,639 | INFO | [default | seed 66] elapsed_time 01:04:20, episode 0080, episode_env_steps 1001, episode_sum_max_reward_per_step 39.609999, episode_sum_max_abs_reward_per_step 39.609999, mean_reward_over_100_episodes_from_training 31.56±10.12, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0022, mean_reward_over_100_episodes_from_eval 32.05±10.02
2025-12-30 03:30:36,142 | INFO | [default | seed 66] elapsed_time 01:05:08, episode 0081, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 31.62±10.07, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0022, mean_reward_over_100_episodes_from_eval 32.12±09.98
2025-12-30 03:31:24,178 | INFO | [default | seed 66] elapsed_time 01:05:56, episode 0082, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 31.68±10.02, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0022, mean_reward_over_100_episodes_from_eval 32.18±09.93
2025-12-30 03:32:12,485 | INFO | [default | seed 66] elapsed_time 01:06:44, episode 0083, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 31.76±09.99, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0022, mean_reward_over_100_episodes_from_eval 32.19±09.88
2025-12-30 03:33:00,225 | INFO | [default | seed 66] elapsed_time 01:07:32, episode 0084, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 31.76±09.93, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0022, mean_reward_over_100_episodes_from_eval 32.24±09.83
2025-12-30 03:33:49,343 | INFO | [default | seed 66] elapsed_time 01:08:21, episode 0085, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 31.78±09.88, mean_exploration_ratio_over_100_episodes_from_training 0.0129±0.0022, mean_reward_over_100_episodes_from_eval 32.26±09.77
2025-12-30 03:34:36,845 | INFO | [default | seed 66] elapsed_time 01:09:09, episode 0086, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 31.82±09.83, mean_exploration_ratio_over_100_episodes_from_training 0.0129±0.0022, mean_reward_over_100_episodes_from_eval 32.28±09.72
2025-12-30 03:35:25,366 | INFO | [default | seed 66] elapsed_time 01:09:57, episode 0087, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 31.88±09.79, mean_exploration_ratio_over_100_episodes_from_training 0.0129±0.0022, mean_reward_over_100_episodes_from_eval 32.35±09.69
2025-12-30 03:36:13,012 | INFO | [default | seed 66] elapsed_time 01:10:45, episode 0088, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 31.95±09.75, mean_exploration_ratio_over_100_episodes_from_training 0.0129±0.0022, mean_reward_over_100_episodes_from_eval 32.38±09.64
2025-12-30 03:37:01,054 | INFO | [default | seed 66] elapsed_time 01:11:33, episode 0089, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 32.02±09.72, mean_exploration_ratio_over_100_episodes_from_training 0.0128±0.0022, mean_reward_over_100_episodes_from_eval 32.44±09.60
2025-12-30 03:37:48,654 | INFO | [default | seed 66] elapsed_time 01:12:20, episode 0090, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 32.06±09.67, mean_exploration_ratio_over_100_episodes_from_training 0.0128±0.0022, mean_reward_over_100_episodes_from_eval 32.49±09.56
2025-12-30 03:38:35,618 | INFO | [default | seed 66] elapsed_time 01:13:07, episode 0091, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 32.06±09.62, mean_exploration_ratio_over_100_episodes_from_training 0.0128±0.0022, mean_reward_over_100_episodes_from_eval 32.45±09.51
2025-12-30 03:39:23,904 | INFO | [default | seed 66] elapsed_time 01:13:56, episode 0092, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 32.09±09.58, mean_exploration_ratio_over_100_episodes_from_training 0.0128±0.0022, mean_reward_over_100_episodes_from_eval 32.53±09.49
2025-12-30 03:40:12,626 | INFO | [default | seed 66] elapsed_time 01:14:44, episode 0093, episode_env_steps 1001, episode_sum_max_reward_per_step 39.739999, episode_sum_max_abs_reward_per_step 39.739999, mean_reward_over_100_episodes_from_training 32.16±09.54, mean_exploration_ratio_over_100_episodes_from_training 0.0127±0.0022, mean_reward_over_100_episodes_from_eval 32.53±09.44
2025-12-30 03:41:00,625 | INFO | [default | seed 66] elapsed_time 01:15:32, episode 0094, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 32.17±09.49, mean_exploration_ratio_over_100_episodes_from_training 0.0127±0.0022, mean_reward_over_100_episodes_from_eval 32.56±09.39
2025-12-30 03:41:48,590 | INFO | [default | seed 66] elapsed_time 01:16:20, episode 0095, episode_env_steps 1001, episode_sum_max_reward_per_step 39.739999, episode_sum_max_abs_reward_per_step 39.739999, mean_reward_over_100_episodes_from_training 32.18±09.45, mean_exploration_ratio_over_100_episodes_from_training 0.0127±0.0022, mean_reward_over_100_episodes_from_eval 32.58±09.35
2025-12-30 03:42:35,506 | INFO | [default | seed 66] elapsed_time 01:17:07, episode 0096, episode_env_steps 1001, episode_sum_max_reward_per_step 39.729999, episode_sum_max_abs_reward_per_step 39.729999, mean_reward_over_100_episodes_from_training 32.22±09.40, mean_exploration_ratio_over_100_episodes_from_training 0.0127±0.0022, mean_reward_over_100_episodes_from_eval 32.58±09.30
2025-12-30 03:43:24,491 | INFO | [default | seed 66] elapsed_time 01:17:56, episode 0097, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 32.23±09.36, mean_exploration_ratio_over_100_episodes_from_training 0.0126±0.0022, mean_reward_over_100_episodes_from_eval 32.63±09.27
2025-12-30 03:44:12,331 | INFO | [default | seed 66] elapsed_time 01:18:44, episode 0098, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 32.26±09.31, mean_exploration_ratio_over_100_episodes_from_training 0.0126±0.0022, mean_reward_over_100_episodes_from_eval 32.62±09.22
2025-12-30 03:44:58,607 | INFO | [default | seed 66] Requirement met (evaluation metric): solved at episode 100 with mean_100_eval=32.64
2025-12-30 03:44:58,608 | INFO | [default | seed 66] elapsed_time 01:19:30, episode 0099, episode_env_steps 1001, episode_sum_max_reward_per_step 39.589999, episode_sum_max_abs_reward_per_step 39.589999, mean_reward_over_100_episodes_from_training 32.27±09.27, mean_exploration_ratio_over_100_episodes_from_training 0.0126±0.0022, mean_reward_over_100_episodes_from_eval 32.64±09.17
2025-12-30 03:44:58,608 | INFO | [default | seed 66] --> reached_goal_mean_reward (eval mean_100) OK
